,GEOID,NAME,RiskFactor1_percent,IncomePoverty_ratio,Total,Occupants_Above1,Occupants_Above1_point5,Married_Above65,NoSpouse_MaleHH_Above65,NoSpouse_FemaleHH_Above65,Living_Alone,RiskFactor3_percent,RiskFactor2_percent,LanguageBarrier_Total,RiskFactor4a_percent,EducationalBarrier_Total,RiskFactor4b_percent,Above16_Unemployed_Total,RiskFactor5_percent,Disability_Total,RiskFactor6_percent,Total_Uninsured,RiskFactor7_percent,pop_64above_total,RiskFactor8_percent
134,17031804608,"Census Tract 8046.08, Cook County, Illinois",17.7,4.014071038,1441,23,17,132,10,0,477,2.775850104,42.95628036,138,9.6,192,7.079646018,88,3.1,263,7.7,283,8.3,171,4.98687664
135,17031804609,"Census Tract 8046.09, Cook County, Illinois",6,4.46284153,2285,49,0,311,0,0,738,2.144420131,45.90809628,126,5.5,240,5.193681021,175,3.7,453,8,204,3.6,388,6.812993854
136,17031804610,"Census Tract 8046.10, Cook County, Illinois",11.4,3.065528233,1124,41,8,81,0,51,408,4.359430605,48.04270463,58,5.2,43,2.189409369,46,2.3,304,13.2,116,5,156,6.767895879
137,17031804611,"Census Tract 8046.11, Cook County, Illinois",6.9,4.029234973,1831,26,0,262,0,31,615,1.419989077,49.59038777,55,3,89,2.59399592,94,2.7,405,9.2,110,2.5,381,8.623811679
138,17031804713,"Census Tract 8047.13, Cook County, Illinois",12,4.185473588,2064,115,15,100,0,16,464,6.298449612,28.10077519,117,5.7,390,8.674377224,56,1.2,266,4.5,349,5.9,140,2.383790226
139,17031804714,"Census Tract 8047.14, Cook County, Illinois",13.5,3.696766849,1224,14,0,129,0,24,314,1.14379085,38.15359477,71,5.8,133,5.254839984,110,4.2,393,12.4,160,5,152,4.796465762
140,17031804715,"Census Tract 8047.15, Cook County, Illinois",15.7,2.330100182,1071,66,46,79,0,31,213,10.45751634,30.15873016,203,19,588,26.25,76,3.1,284,8.9,413,13,101,3.178099434
141,17031804716,"Census Tract 8047.16, Cook County, Illinois",10,4.401958106,1572,44,0,186,0,0,284,2.798982188,29.89821883,107,6.8,234,6.527196653,166,4.5,461,9.9,229,4.9,235,5.026737968
142,17031806103,"Census Tract 8061.03, Cook County, Illinois",13.7,4.13629326,1848,11,0,291,0,50,417,0.595238095,41.01731602,109,5.9,305,7.741116751,75,1.9,680,14,149,3.1,318,6.558053207
143,17031806104,"Census Tract 8061.04, Cook County, Illinois",31.9,2.174544627,1714,79,64,58,10,59,628,8.343057176,44.04900817,305,17.8,594,16.40883978,135,3.7,379,9.7,756,19.3,191,4.545454545
144,17031806201,"Census Tract 8062.01, Cook County, Illinois",15.2,2.233788707,2341,35,55,182,0,56,1020,3.844510893,53.73771892,345,14.7,505,13.19916362,176,4.3,353,7.3,669,13.8,355,7.327141383
145,17031806202,"Census Tract 8062.02, Cook County, Illinois",18.8,2.465346084,2544,0,10,216,24,22,1241,0.393081761,59.08018868,137,5.4,238,5.74185766,74,1.8,1014,21,377,7.8,385,7.957833816
146,17031812301,"Census Tract 8123.01, Cook County, Illinois",14.3,3.932741348,2361,0,0,172,14,36,1126,0,57.0944515,108,4.6,186,5.084745763,127,3.4,527,12.8,219,5.3,244,5.875270889
147,17031812302,"Census Tract 8123.02, Cook County, Illinois",12.2,6.425819672,932,8,0,119,20,7,186,0.858369099,35.6223176,7,0.8,107,5.216967333,73,3.4,258,9.8,38,1.4,285,10.21505376
148,17031812801,"Census Tract 8128.01, Cook County, Illinois",24.6,3.117759563,1801,25,0,51,11,43,954,1.388117712,58.8006663,72,4,125,4.427913567,85,2.9,347,10.3,38,1.1,271,8.048708049
149,17031812802,"Census Tract 8128.02, Cook County, Illinois",19.4,2.743078324,1308,9,34,38,0,8,596,3.287461774,49.08256881,74,5.7,120,5.671077505,98,4.5,259,10.2,111,4.4,108,4.255319149
150,17031813301,"Census Tract 8133.01, Cook County, Illinois",27.9,1.893852459,851,71,10,33,5,0,124,9.518213866,19.03642773,174,20.4,578,29.97925311,55,2.7,106,3.3,723,22.4,70,2.167853825
151,17031813302,"Census Tract 8133.02, Cook County, Illinois",15.4,1.878415301,887,60,11,67,8,16,155,8.004509583,27.73393461,143,16.1,607,29.28123493,67,3.1,39,1.3,932,30.5,103,3.369316323
152,17031813701,"Census Tract 8137.01, Cook County, Illinois",19.8,2.219080146,991,95,71,85,0,0,208,16.75075681,29.56609485,215,21.7,1026,39.38579655,191,6.8,183,4.9,979,26.4,153,4.123989218
153,17031813702,"Census Tract 8137.02, Cook County, Illinois",27.2,2.299043716,1085,59,0,88,0,0,115,5.437788018,18.70967742,184,17,1085,38.32567997,36,1.2,145,3.7,787,20.2,99,2.538461538
154,17031813801,"Census Tract 8138.01, Cook County, Illinois",11.5,2.15136612,743,13,30,21,0,24,88,5.787348587,17.90040377,173,23.3,650,32.43512974,83,4,109,4,790,29.1,49,1.803459698
155,17031813802,"Census Tract 8138.02, Cook County, Illinois",25.7,1.899954463,1359,37,31,46,0,39,232,5.003679176,23.32597498,127,9.3,934,26.16979546,105,2.8,315,6.3,909,18.3,98,1.970641464
156,17031820603,"Census Tract 8206.03, Cook County, Illinois",17.2,2.71935337,1887,154,0,105,0,57,514,8.161102279,35.82405935,255,13.5,898,20.66267832,216,4.8,712,12.1,495,8.4,198,3.367346939
157,17031820604,"Census Tract 8206.04, Cook County, Illinois",23,1.991029144,1449,49,21,84,15,6,482,4.830917874,40.51069703,302,20.8,570,20.34261242,86,3,471,12,793,20.2,198,5.034324943
158,17031820605,"Census Tract 8206.05, Cook County, Illinois",25.8,1.967850638,1836,86,20,77,37,0,720,5.773420479,45.4248366,92,5,465,13.16161902,254,7.1,475,10.3,664,14.4,129,2.789189189
159,17031820606,"Census Tract 8206.06, Cook County, Illinois",16.2,3.285200364,1486,53,0,254,0,11,333,3.566621803,40.2422611,183,12.3,302,10.13082858,85,2.8,454,11.8,283,7.4,382,9.932397296
160,17031823805,"Census Tract 8238.05, Cook County, Illinois",23.5,2.476867031,1386,8,0,95,11,93,668,0.577200577,62.55411255,120,8.7,109,4.272834183,57,2.2,485,16.6,117,4,189,6.481481481
161,17031823806,"Census Tract 8238.06, Cook County, Illinois",19.7,2.188069217,1602,15,13,167,21,28,468,1.747815231,42.69662921,91,5.7,248,7.843137255,166,5.1,444,11.8,496,13.2,258,6.850770048
162,17031824003,"Census Tract 8240.03, Cook County, Illinois",8.7,4.380418944,2106,0,14,366,16,16,361,0.664767331,36.03988604,106,5,177,3.732602278,150,3.1,600,10.1,134,2.2,405,6.613324624
163,17031824004,"Census Tract 8240.04, Cook County, Illinois",12.1,3.917531876,2044,0,18,321,15,20,566,0.880626223,45.10763209,97,4.7,301,6.699310038,152,3.3,825,15.6,108,2,631,11.55254486
164,17031832600,"Census Tract 8326, Cook County, Illinois",6.2,6.936612022,1694,0,0,86,0,20,495,0,35.47815821,0,0,34,1.025950513,27,0.8,72,1.8,90,2.3,176,4.4920878
165,17031020302,"Census Tract 203.02, Cook County, Illinois",20.4,3.529143898,1726,17,14,83,6,25,444,1.796060255,32.32908459,156,9,236,6.289978678,180,4.7,655,13.8,299,6.3,231,4.496788009
166,17031020602,"Census Tract 206.02, Cook County, Illinois",23,2.597677596,1394,168,0,127,0,95,320,12.05164993,38.88091822,187,13.4,489,15.10191476,93,2.8,331,7,762,16,229,4.80587618
167,17031020701,"Census Tract 207.01, Cook County, Illinois",8.2,4.428506375,677,6,6,64,53,9,163,1.772525849,42.68833087,33,4.9,112,7.718814611,64,4.4,79,4.3,85,4.6,153,8.297180043
168,17031020301,"Census Tract 203.01, Cook County, Illinois",19.4,2.594398907,2093,60,0,289,0,55,884,2.866698519,58.67176302,390,18.6,353,9.566395664,118,3,836,15.5,443,8.2,442,8.209509658
169,17031020601,"Census Tract 206.01, Cook County, Illinois",29.1,1.738479053,1959,290,130,241,0,0,536,21.43950995,39.66309342,574,29.3,789,17.51776199,341,7,673,10.3,713,10.9,401,6.14559387
170,17031020702,"Census Tract 207.02, Cook County, Illinois",21.8,2.238934426,2396,247,205,241,0,28,393,18.86477462,27.6293823,579,24.2,1263,22.47730913,331,5.8,369,4.6,590,7.3,591,7.184536834
171,17031020801,"Census Tract 208.01, Cook County, Illinois",14.9,2.461384335,2213,104,38,108,12,94,528,6.41662901,33.52914596,484,21.9,1190,23.42980902,228,4.4,647,10.5,859,13.9,224,3.627530364
172,17031020802,"Census Tract 208.02, Cook County, Illinois",25,2.104690346,2315,180,69,129,6,29,408,10.75593952,24.70842333,453,19.6,1491,25.33990483,319,5.2,829,10.5,1131,14.3,314,3.966649823
173,17031020901,"Census Tract 209.01, Cook County, Illinois",22.8,2.379508197,1950,130,39,123,21,45,456,8.666666667,33.07692308,352,18.1,934,20.09034201,96,2,409,6.6,1031,16.8,191,3.103168156
174,17031020902,"Census Tract 209.02, Cook County, Illinois",29.5,1.797996357,1649,94,60,132,0,42,526,9.338993329,42.44996968,432,26.2,879,22.42346939,124,3.1,854,18.7,635,13.9,221,4.558580858
175,17031815400,"Census Tract 8154, Cook County, Illinois",23.7,2.141393443,2019,55,15,118,0,27,776,3.467062902,45.6166419,86,4.3,443,13.29930952,151,4.2,408,8,459,9,122,2.380952381
176,17031816600,"Census Tract 8166, Cook County, Illinois",17.5,2.729508197,1231,112,11,95,0,20,111,9.991876523,18.35905768,368,29.9,1383,41.53153153,164,4.7,344,7.3,1288,27.4,97,2.06207483
177,17031817101,"Census Tract 8171.01, Cook County, Illinois",21.4,1.933788707,1724,48,12,185,17,57,722,3.480278422,56.9025522,27,1.6,350,9.271523179,261,6.8,495,10.4,312,6.6,269,5.654824469
178,17031817200,"Census Tract 8172, Cook County, Illinois",28.4,2.206284153,1537,44,15,104,19,122,514,3.838646714,49.38191282,28,1.8,469,14.43521083,345,10.4,586,13.7,415,9.7,175,4.093567251
179,17031817400,"Census Tract 8174, Cook County, Illinois",13.7,2.580965392,1206,60,36,85,21,61,214,7.960199005,31.5920398,142,11.8,860,27.91301525,153,4.7,168,4.1,398,9.8,160,3.948667325
180,17031819900,"Census Tract 8199, Cook County, Illinois",3.6,8.630737705,1092,0,0,187,0,8,185,0,34.7985348,10,0.9,39,1.778385773,39,1.7,214,6.5,43,1.3,214,6.488781079
181,17031820501,"Census Tract 8205.01, Cook County, Illinois",12.1,3.027322404,2030,30,0,224,27,30,398,1.477832512,33.44827586,296,14.6,610,13.44500771,112,2.3,453,7.7,635,10.8,360,6.127659574
182,17031822400,"Census Tract 8224, Cook County, Illinois",15.6,2.069125683,1985,149,0,256,58,35,400,7.506297229,37.73299748,185,9.3,668,15.01123596,118,2.6,585,9.9,483,8.2,358,6.017818121
183,17031822802,"Census Tract 8228.02, Cook County, Illinois",12.2,2.952823315,1253,30,0,250,18,41,301,2.394253791,48.68316042,15,1.2,187,7.129241327,144,5.4,452,13,64,1.8,235,6.737385321
184,17031823303,"Census Tract 8233.03, Cook County, Illinois",12,3.257923497,1667,36,16,100,0,59,574,3.119376125,43.97120576,32,1.9,307,9.01880141,134,3.7,383,8.5,334,7.4,146,3.248053393
185,17031823604,"Census Tract 8236.04, Cook County, Illinois",10.2,3.951320583,1355,0,0,293,0,48,298,0,47.15867159,39,2.9,178,6.081311923,86,2.8,538,14.6,66,1.8,309,8.405875952
186,17031420500,"Census Tract 4205, Cook County, Illinois",48.5,1.295810565,815,43,0,21,18,41,417,5.27607362,60.98159509,12,1.5,147,10.78503302,267,19.3,358,20.6,189,10.9,85,4.899135447
187,17031430400,"Census Tract 4304, Cook County, Illinois",42.9,1.537659381,1145,11,0,37,0,48,575,0.96069869,57.6419214,0,0,231,11.47540984,187,9.1,566,21,139,5.2,80,2.893309222
188,17031430600,"Census Tract 4306, Cook County, Illinois",40.9,1.644034608,750,6,19,65,0,99,244,3.333333333,54.4,0,0,110,6.828057107,296,17.5,308,14.2,46,2.1,112,5.166051661
189,17031440900,"Census Tract 4409, Cook County, Illinois",42.4,1.38510929,887,30,0,25,43,106,323,3.382187148,56.03156708,0,0,295,16.35254989,111,6,343,14.7,307,13.2,168,7.201028718
190,17031460100,"Census Tract 4601, Cook County, Illinois",28.2,1.875591985,1255,22,36,10,21,92,438,4.621513944,44.70119522,116,9.2,426,16.49245064,456,16.7,448,12.8,431,12.3,115,3.264263412
191,17031480500,"Census Tract 4805, Cook County, Illinois",40.1,1.46575592,1123,35,13,127,10,88,404,4.274265361,56.01068566,38,3.4,380,16.06086221,149,6,569,19.4,173,5.9,178,6.056481797
192,17031283100,"Census Tract 2831, Cook County, Illinois",38.9,1.762522769,1123,9,43,72,0,40,284,4.630454141,35.26268923,78,6.9,86,3.295019157,127,4.8,181,5.7,261,8.2,57,1.784596118
193,17031300700,"Census Tract 3007, Cook County, Illinois",23.5,1.857422587,1326,113,12,148,0,10,68,9.426847662,17.04374057,433,32.7,1740,51.78571429,242,6.7,348,7.2,1326,27.4,173,3.57364181
194,17031300800,"Census Tract 3008, Cook County, Illinois",42.2,1.382832423,1143,194,12,63,22,30,281,18.02274716,34.64566929,425,37.2,1304,48.89388826,143,5.2,318,8,1115,28.2,210,5.303030303
195,17031340600,"Census Tract 3406, Cook County, Illinois",78.6,0.620446266,415,15,9,0,21,0,195,5.78313253,52.04819277,0,0,258,40.0621118,152,22.8,167,17,79,8.1,49,4.99490316
196,17031340300,"Census Tract 3403, Cook County, Illinois",43.7,1.517896175,718,30,0,115,8,41,241,4.178272981,56.40668524,307,42.8,582,37.91530945,34,2.2,227,12.1,136,7.3,208,11.09333333
197,17031351000,"Census Tract 3510, Cook County, Illinois",32.3,2.03870674,2215,48,0,61,16,0,1572,2.167042889,74.4469526,225,10.2,75,2.354048964,96,3,385,11.8,451,13.8,96,2.936677883
198,17031814300,"Census Tract 8143, Cook County, Illinois",21.4,2.077641166,1334,156,62,73,24,15,322,16.34182909,32.53373313,373,28,1203,35.581189,295,8.3,286,5.6,1171,23.1,142,2.803553801
199,17031815900,"Census Tract 8159, Cook County, Illinois",20.9,2.680282332,2851,0,129,139,15,69,1526,4.524728166,61.34689583,14,0.5,214,4.77039679,123,2.7,612,12.4,233,4.7,314,6.369168357
200,17031808702,"Census Tract 8087.02, Cook County, Illinois",19.6,3.195765027,363,0,0,32,0,0,175,0,57.02479339,4,1.1,19,0.378184713,182,3.6,309,5.9,217,4.2,84,1.607655502
201,17031660600,"Census Tract 6606, Cook County, Illinois",45.2,1.230054645,2080,30,55,85,26,57,757,4.086538462,44.47115385,339,16.3,975,24.65233881,689,16.5,401,7.1,744,13.3,426,7.571987202
202,17031670100,"Census Tract 6701, Cook County, Illinois",45.2,1.252276867,398,0,0,21,13,13,142,0,47.48743719,16,4,340,37.56906077,158,16.9,90,9,132,13.2,76,7.592407592
203,17031670800,"Census Tract 6708, Cook County, Illinois",50.9,1.120081967,520,0,8,17,5,30,276,1.538461538,63.07692308,13,2.5,257,29.54022989,79,9.1,186,18.3,137,13.5,100,9.852216749
204,17031671100,"Census Tract 6711, Cook County, Illinois",41,1.528734062,266,27,0,37,0,17,92,10.15037594,54.88721805,0,0,87,16.95906433,34,6.3,113,15,24,3.2,63,8.355437666
205,17031671200,"Census Tract 6712, Cook County, Illinois",50.2,1.133697632,319,12,0,16,5,24,105,3.761755486,47.02194357,0,0,165,21.9123506,193,24.9,171,16.8,119,11.7,69,6.771344455
206,17031671400,"Census Tract 6714, Cook County, Illinois",58.6,1.048679417,474,6,0,66,15,40,213,1.265822785,70.46413502,28,5.9,212,21.11553785,98,9.7,239,20.8,74,6.5,126,10.98517873
207,17031490901,"Census Tract 4909.01, Cook County, Illinois",35.8,1.686930783,1358,24,0,70,26,115,537,1.76730486,55.08100147,11,0.8,502,19.40471589,319,12.2,517,15.8,309,9.5,196,6.004901961
208,17031490902,"Census Tract 4909.02, Cook County, Illinois",33,2.046083789,1811,16,0,121,40,181,819,0.883489785,64.1082275,0,0,479,14.32416268,156,4.4,712,16.9,244,5.8,420,9.990485252
209,17031530502,"Census Tract 5305.02, Cook County, Illinois",25.7,2.499225865,537,0,0,57,7,36,203,0,56.42458101,0,0,166,13.50691619,118,9.5,241,16.6,123,8.4,131,8.997252747
210,17031222500,"Census Tract 2225, Cook County, Illinois",16.9,4.132513661,521,0,0,26,7,0,68,0,19.38579655,41,7.9,138,10.39156627,66,4.9,94,5.6,150,8.9,72,4.255319149
211,17031222800,"Census Tract 2228, Cook County, Illinois",17,2.291120219,364,8,0,1,4,0,104,2.197802198,29.94505495,82,22.5,98,13.04926764,39,4.9,48,4.7,207,20.5,8,0.790513834
212,17031807200,"Census Tract 8072, Cook County, Illinois",10.8,3.894626594,1848,66,9,322,47,97,395,4.058441558,46.59090909,166,9,505,11.83778715,157,3.6,428,8.1,558,10.5,467,8.789760964
213,17031807500,"Census Tract 8075, Cook County, Illinois",3.2,5.282331512,1078,17,0,207,0,22,115,1.576994434,31.9109462,63,5.8,235,8.911642017,115,4.3,265,7.9,93,2.8,257,7.653365098
214,17031750200,"Census Tract 7502, Cook County, Illinois",24,3.668533698,1286,0,0,152,0,23,501,0,52.56609642,0,0,13,0.585321927,45,2,304,10.5,89,3.1,192,6.613847744
215,17031804308,"Census Tract 8043.08, Cook County, Illinois",8.1,3.458469945,2567,133,15,202,14,48,865,5.765485002,43.98130113,224,8.7,782,13.99427344,180,3.2,602,8.6,549,7.8,310,4.420992584
216,17031804309,"Census Tract 8043.09, Cook County, Illinois",11.5,3.730692168,943,19,9,55,2,16,263,2.969247084,35.63096501,101,10.7,321,13.63057325,122,4.9,297,9.7,269,8.8,75,2.430330525
217,17031804310,"Census Tract 8043.10, Cook County, Illinois",9.2,4.384061931,3145,74,0,404,16,49,566,2.352941176,32.90937997,124,3.9,512,7.285145134,178,2.5,596,6.7,641,7.2,546,6.12244898
218,17031030102,"Census Tract 301.02, Cook County, Illinois",28.9,1.918169399,1864,31,53,40,0,44,1192,4.506437768,68.45493562,109,5.8,106,3.865791393,106,3.9,394,14.1,174,6.2,121,4.25906371
219,17031760802,"Census Tract 7608.02, Cook County, Illinois",23.1,2.467076503,1113,16,24,224,39,0,427,3.593890386,61.99460916,199,17.9,233,10.22827041,31,1.3,426,16.7,191,7.5,334,13.08264787
220,17031760803,"Census Tract 7608.03, Cook County, Illinois",27.2,2.045446266,2808,35,0,260,0,56,1130,1.246438746,51.4957265,1052,37.5,585,12.19512195,202,4.2,521,9.1,1151,20,299,5.165860401
221,17031770201,"Census Tract 7702.01, Cook County, Illinois",12.4,2.924180328,2861,59,33,243,0,67,1293,3.215658861,56.02936036,181,6.3,300,6.067961165,114,2.3,646,10.6,321,5.3,354,5.827160494
222,17031770202,"Census Tract 7702.02, Cook County, Illinois",14.2,3.036065574,2158,30,0,410,28,44,841,1.390176089,61.30676552,111,5.1,285,7.418011452,181,4.7,691,14.6,223,4.7,461,9.707306801
223,17031770601,"Census Tract 7706.01, Cook County, Illinois",6,4.391712204,1055,14,0,154,7,40,186,1.327014218,36.68246445,78,7.4,216,8.020794653,25,0.9,253,8.5,138,4.6,259,8.008658009
224,17031770602,"Census Tract 7706.02, Cook County, Illinois",16.6,3.23784153,1591,169,39,141,0,14,298,13.07353865,28.47265871,391,24.6,1041,25.3593179,207,4.8,397,7.9,1373,27.2,299,5.752212389
225,17031770901,"Census Tract 7709.01, Cook County, Illinois",16.1,3.438934426,1945,40,0,321,29,49,476,2.05655527,44.98714653,282,14.5,522,12.68838114,112,2.7,417,8.4,279,5.6,466,9.417946645
226,17031770902,"Census Tract 7709.02, Cook County, Illinois",13.7,2.798998179,1353,25,20,189,27,45,442,3.32594235,51.9586105,264,19.5,339,12.2737147,37,1.3,467,14.1,329,9.9,165,4.986400725
227,17031802003,"Census Tract 8020.03, Cook County, Illinois",7.7,4.78442623,865,40,0,126,4,17,135,4.624277457,32.60115607,46,5.3,152,7.896103896,54,2.7,160,6.2,50,1.9,211,8.17512592
228,17031802004,"Census Tract 8020.04, Cook County, Illinois",22.7,1.703369763,2140,105,86,164,29,0,707,8.925233645,42.05607477,476,22.2,321,8.546325879,144,3.7,492,10.1,730,15,273,5.428514615
229,17031823702,"Census Tract 8237.02, Cook County, Illinois",20.1,2.711566485,2413,80,0,248,62,49,847,3.315375052,49.97927891,298,12.3,533,11.01922679,303,6.1,881,14.3,684,11.1,448,7.286922576
230,17031825000,"Census Tract 8250, Cook County, Illinois",16.1,2.895309654,1949,24,0,122,0,66,559,1.231400718,38.32734736,56,2.9,663,16.51718984,205,5,370,7.7,575,12,272,5.676126878
231,17031826201,"Census Tract 8262.01, Cook County, Illinois",36,1.585063752,1836,0,0,132,18,66,1182,0,76.14379085,0,0,296,9.946236559,123,4,699,22.7,322,10.5,353,10.79510703
232,17031826301,"Census Tract 8263.01, Cook County, Illinois",23.7,2.474817851,1407,11,29,74,0,110,355,2.842928216,38.30845771,98,7,386,13.2327734,292,9.4,394,10.2,437,11.3,131,3.390269151
233,17031671500,"Census Tract 6715, Cook County, Illinois",41.2,1.235200364,871,25,14,70,6,124,349,4.47761194,63.03099885,24,2.8,361,20.25813692,272,14.7,553,24.2,142,6.2,146,6.400701447
234,17031671600,"Census Tract 6716, Cook County, Illinois",63.2,0.871220401,667,5,9,50,0,49,323,2.098950525,63.26836582,0,0,303,22.51114413,246,17.6,466,28.4,198,12.1,145,8.825319537
235,17031672000,"Census Tract 6720, Cook County, Illinois",39.3,1.659289617,1073,30,0,179,7,71,203,2.795899348,42.87045666,29,2.7,468,17.74744027,466,16.7,426,12.1,138,3.9,254,7.189357487
236,17031802403,"Census Tract 8024.03, Cook County, Illinois",15.2,3.210883424,827,6,0,41,0,21,519,0.725513906,70.25392987,103,12.5,29,2.430846605,31,2.6,166,12.4,61,4.6,135,10.07462687
237,17031802404,"Census Tract 8024.04, Cook County, Illinois",21.8,2.524635701,2756,42,16,107,0,149,886,2.104499274,41.43686502,478,17.3,863,15.00347705,110,1.8,656,9,1552,21.2,273,3.658046362
238,17031802505,"Census Tract 8025.05, Cook County, Illinois",17.8,2.571903461,2411,159,200,62,0,16,901,14.8900871,40.60555786,466,19.3,1217,25.07210548,85,1.7,419,6.4,1501,22.8,225,3.41997264
239,17031802506,"Census Tract 8025.06, Cook County, Illinois",5.2,3.900182149,758,87,10,72,5,31,156,12.79683377,34.82849604,132,17.4,280,14.53790239,43,2.2,269,10.9,472,19.1,115,4.644588045
240,17031802607,"Census Tract 8026.07, Cook County, Illinois",5,5.641575592,438,0,0,107,0,9,47,0,37.21461187,20,4.6,42,4.516129032,27,2.8,131,10.5,43,3.4,134,10.6943336
